UID,GID,PLAYER,PA,PC,PY,INT,TDP,RA,SRA,RY,TDR,TRG,REC,RECY,TDRE,FUML,PENY,FPTS,GAME,SEAS,YEAR,TEAM
1244,3249,JK-2200,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0.5,3,7,2012,GB
1245,3249,DH-2400,0,0,0,0,0,0,0,0,0,2,1,10,0,0,0,1,3,9,2012,NO
1246,3249,GH-0400,0,0,0,0,0,1,0,-6,0,0,0,0,0,1,0,-2.6,1,2,2012,GB
1247,3249,JM-6200,0,0,0,0,0,0,0,0,0,1,1,80,1,0,5,13.5,3,2,2012,NO
1248,3249,TC-2900,0,0,0,0,0,0,0,0,0,1,1,16,0,0,10,0.6,2,3,2012,GB
1249,3249,JC-3700,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,1.2,3,2,2012,NO
1250,3250,EM-0200,42,24,309,1,2,0,0,0,0,0,0,0,0,0,0,18.4,4,9,2012,NYG
1251,3250,DH-3200,0,0,0,0,0,0,0,0,0,11,6,114,0,0,0,11.4,3,6,2012,NYG
1252,3250,AB-3400,0,0,0,0,0,5,1,14,0,1,1,4,0,0,0,1.8,3,3,2012,NYG
1253,3250,VC-0300,0,0,0,0,0,0,0,0,0,13,9,109,1,0,0,16.9,4,3,2012,NYG
1254,3250,AB-2600,0,0,0,0,0,13,5,39,0,4,3,38,0,0,0,7.7,3,6,2012,NYG
1255,3250,BP-0200,0,0,0,0,0,0,0,0,0,2,1,6,1,0,0,6.6,3,4,2012,NYG
1256,3250,LM-1000,0,0,0,0,0,23,11,123,0,4,3,17,0,0,0,14,4,4,2012,PHI
1257,3250,MV-0300,30,19,241,0,1,6,3,49,0,0,0,0,0,0,0,18.5,4,12,2012,PHI
1258,3250,SH-0450,0,0,0,0,0,2,2,15,0,2,1,7,0,0,0,2.2,2,1,2012,PHI
1259,3250,BC-0700,0,0,0,0,0,0,0,0,0,5,4,57,0,0,0,5.7,4,6,2012,PHI
1260,3250,DW-4050,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2012,NYG
1261,3250,BB-3350,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0.5,4,1,2012,PHI
1262,3250,DJ-0200,0,0,0,0,0,0,0,0,0,9,6,99,1,0,0,15.9,4,5,2012,PHI
1263,3250,CH-1200,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0.7,3,3,2012,PHI
1264,3250,HH-0400,0,0,0,0,0,1,1,4,0,1,1,0,0,0,0,0.4,4,2,2012,NYG
1265,3250,MB-1800,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0.2,4,5,2012,NYG
1266,3250,JM-0200,0,0,0,0,0,0,0,0,0,3,1,7,0,0,0,0.7,3,4,2012,PHI
1267,3250,DJ-0950,0,0,0,0,0,1,0,-1,0,1,1,17,0,0,0,1.6,4,1,2012,PHI
1268,3250,RR-0130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2012,NYG
1269,3250,JA-2900,0,0,0,0,0,0,0,0,0,2,2,30,0,0,0,3,4,7,2012,PHI
1270,3250,RB-0800,0,0,0,0,0,0,0,0,0,4,2,36,0,0,10,2.6,3,4,2012,NYG
1271,3251,DM-4300,0,0,0,0,0,12,4,18,0,7,7,57,0,0,0,7.5,4,2,2012,DAL
1272,3251,TR-0800,43,31,307,5,1,0,0,0,0,0,0,0,0,0,0,6.3,4,9,2012,DAL
1273,3251,KO-0300,0,0,0,0,0,1,1,4,0,5,3,24,0,0,0,2.8,4,4,2012,DAL
1274,3251,JW-6000,0,0,0,0,0,0,0,0,0,14,13,112,1,0,0,17.2,4,10,2012,DAL
1275,3251,MF-1300,0,0,0,0,0,13,5,52,0,1,1,-3,0,0,0,4.9,3,5,2012,CHI
1276,3251,MB-5200,0,0,0,0,0,10,5,29,0,1,1,8,0,0,0,3.7,4,5,2012,CHI
1277,3251,JC-6200,24,18,275,0,2,3,0,0,0,0,0,0,0,1,0,17,4,7,2012,CHI
1278,3251,AJ-0430,0,0,0,0,0,0,0,0,0,5,3,32,0,0,0,3.2,4,1,2012,CHI
1279,3251,BM-0300,0,0,0,0,0,0,0,0,0,8,7,138,1,0,5,19.3,4,7,2012,CHI
1280,3251,DH-2700,0,0,0,0,0,0,0,0,0,4,3,38,1,0,0,9.8,4,7,2012,CHI
1281,3251,DB-5300,0,0,0,0,0,0,0,0,0,14,9,105,0,0,5,10,4,3,2012,DAL
1282,3251,KD-0400,0,0,0,0,0,0,0,0,0,4,3,62,0,0,0,6.2,4,5,2012,CHI
1283,3251,DS-0600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2012,CHI
1284,3251,MS-3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-0.5,2,6,2012,CHI
1285,3251,MA-1400,0,0,0,0,0,0,0,0,0,6,4,57,1,0,0,11.7,4,7,2012,DAL
1286,3251,FJ-0300,0,0,0,0,0,1,1,13,0,0,0,0,0,0,0,1.3,4,5,2012,DAL
1287,3251,DH-1800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2012,DAL
1288,3251,KB-0800,0,0,0,0,0,2,0,12,0,0,0,0,0,0,5,0.7,2,4,2012,CHI
1289,3251,KO-0700,11,10,89,0,1,0,0,0,0,0,0,0,0,0,0,7.6,1,8,2012,DAL
1290,3251,PT-0100,0,0,0,0,0,0,0,0,0,3,2,20,0,0,0,2,2,2,2012,DAL
1291,3251,CB-1130,0,0,0,0,0,0,0,0,0,2,2,14,0,0,0,1.4,1,1,2012,DAL
1292,3251,AH-3600,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0.7,1,2,2012,DAL
1293,3252,SB-1100,21,7,141,1,2,5,0,0,0,0,0,0,0,0,0,11.6,5,3,2012,STL
1294,3252,BG-0600,0,0,0,0,0,0,0,0,0,4,3,33,0,0,0,3.3,5,4,2012,STL
1295,3252,DA-0900,0,0,0,0,0,0,0,0,0,5,1,44,0,0,0,4.4,5,4,2012,STL
1296,3252,AP-0900,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0.6,2,2,2012,STL
1297,3252,LK-0200,0,0,0,0,0,0,0,0,0,2,1,7,1,0,0,6.7,5,2,2012,STL
1298,3252,KK-1200,50,28,289,0,0,1,1,2,0,0,0,0,0,1,0,9.8,5,6,2012,ARI
1299,3252,LF-0200,0,0,0,0,0,0,0,0,0,15,8,92,0,0,0,9.2,5,9,2012,ARI
1300,3252,AR-1100,0,0,0,0,0,1,0,3,0,10,5,39,0,0,5,3.7,5,3,2012,ARI
1301,3252,RW-3400,0,0,0,0,0,14,5,33,0,1,1,5,0,0,0,3.8,5,2,2012,ARI
1302,3252,RH-3000,0,0,0,0,0,0,0,0,0,6,3,45,0,0,0,4.5,4,2,2012,ARI
1303,3252,ED-0700,0,0,0,0,0,0,0,0,0,7,3,29,0,0,0,2.9,5,5,2012,ARI
1304,3252,SJ-0200,0,0,0,0,0,18,11,76,0,0,0,0,0,0,0,7.6,5,9,2012,STL
1305,3252,DR-1450,0,0,0,0,0,9,5,35,0,2,0,0,0,0,0,3.5,5,1,2012,STL
1306,3252,WP-0700,0,0,0,0,0,1,1,7,0,4,3,20,0,0,0,2.7,2,2,2012,ARI
1307,3252,CG-1060,0,0,0,0,0,0,0,0,0,5,1,51,1,0,0,11.1,5,1,2012,STL
1308,3252,MF-0950,0,0,0,0,0,0,0,0,0,3,1,17,0,0,10,0.7,4,1,2012,ARI
1309,3252,AS-1800,0,0,0,0,0,0,0,0,0,1,1,13,0,0,5,0.8,2,3,2012,ARI
1310,3252,JK-1200,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0.4,4,7,2012,ARI
1311,3252,BQ-1500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2012,STL
1312,3252,AS-0900,0,0,0,0,0,0,0,0,0,2,2,25,0,0,0,2.5,4,2,2012,ARI
1313,3253,RB-4900,0,0,0,0,0,19,8,48,1,2,2,24,0,0,0,13.2,5,7,2012,MIA
1314,3253,RT-0150,26,17,223,0,0,4,0,-4,0,0,0,0,0,0,0,8.5,5,1,2012,MIA
1315,3253,AD-0100,43,26,234,2,1,4,3,21,0,0,0,0,0,0,0,11.5,5,2,2012,CIN
1316,3253,BG-1800,0,0,0,0,0,9,2,14,0,2,1,2,0,0,0,1.6,5,5,2012,CIN
1317,3253,AG-1500,0,0,0,0,0,0,0,0,0,13,9,65,1,0,0,12.5,5,2,2012,CIN
1318,3253,AB-1700,0,0,0,0,0,0,0,0,0,6,4,41,0,1,0,2.1,5,2,2012,CIN
1319,3253,AH-1900,0,0,0,0,0,1,0,5,0,13,5,47,0,0,0,5.2,5,2,2012,CIN
1320,3253,BH-0800,0,0,0,0,0,0,0,0,0,5,4,59,0,0,0,5.9,5,4,2012,MIA
1321,3253,CC-2100,0,0,0,0,0,0,0,0,0,5,3,35,0,0,0,3.5,4,2,2012,MIA
1322,3253,JL-0260,0,0,0,0,0,2,0,-5,0,2,2,20,0,1,0,-0.5,5,1,2012,MIA
1323,3253,BS-1400,0,0,0,0,0,5,3,40,0,0,0,0,0,0,0,4,2,4,2012,CIN
1324,3253,JG-3700,0,0,0,0,0,0,0,0,0,6,5,60,0,0,10,5,5,3,2012,CIN
1325,3253,DT-0600,0,0,0,0,0,10,6,29,1,1,1,8,0,0,0,9.7,4,2,2012,MIA
1326,3253,DB-1800,0,0,0,0,0,0,0,0,0,6,2,49,0,0,0,4.9,5,5,2012,MIA
1327,3253,BL-0900,0,0,0,0,0,0,0,0,0,2,2,19,0,0,0,1.9,4,6,2012,CIN
1328,3253,AF-0200,0,0,0,0,0,0,0,0,0,4,3,28,0,0,0,2.8,5,7,2012,MIA
1329,3253,BT-0300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,2012,CIN
1330,3254,JC-2300,0,0,0,0,0,30,16,140,0,3,3,21,0,0,0,16.1,5,5,2012,KC
1331,3254,RR-0400,0,0,0,0,0,17,8,102,0,3,1,16,0,0,0,11.8,5,5,2012,BAL
1332,3254,JF-1900,27,13,209,1,0,3,1,14,0,0,0,0,0,0,0,7.8,5,5,2012,BAL
1333,3254,TS-2300,0,0,0,0,0,0,0,0,0,4,3,60,0,0,0,6,5,2,2012,BAL
1334,3254,DP-1300,0,0,0,0,0,0,0,0,0,4,3,22,0,0,0,2.2,5,3,2012,BAL
1335,3254,MC-0700,15,9,91,2,0,3,2,1,0,0,0,0,0,1,5,-2.8,5,8,2012,KC
1336,3254,DB-3200,0,0,0,0,0,0,0,0,0,8,6,60,0,0,10,5,5,6,2012,KC
1337,3254,SD-0800,0,0,0,0,0,12,6,40,0,1,1,5,0,0,0,4.5,5,2,2012,KC
1338,3254,AB-2000,0,0,0,0,0,0,0,0,0,10,4,82,0,0,10,7.2,5,10,2012,BAL
1339,3254,CG-2150,0,0,0,0,0,4,3,20,0,1,1,12,0,0,0,3.2,2,1,2012,KC
1340,3254,TD-1800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2012,BAL
1341,3254,AA-0800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2012,BAL
1342,3254,JJ-3900,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,6,2012,BAL
1343,3254,ED-0400,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,1.1,4,3,2012,BAL
1344,3254,VL-0100,0,0,0,0,0,1,1,4,0,2,1,18,0,0,0,2.2,5,9,2012,BAL
1345,3254,BP-0650,0,0,0,0,0,2,1,13,0,0,0,0,0,0,0,1.3,5,1,2012,BAL
1346,3254,JB-0900,0,0,0,0,0,0,0,0,0,3,1,26,0,0,0,2.6,4,2,2012,KC
1347,3254,DT-1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1,2,1,2012,BAL
1348,3254,TM-3000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,2012,KC
1349,3254,BQ-0100,3,3,32,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1,6,2012,KC
1350,3254,DM-1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,5,3,2012,KC
1351,3255,AL-1100,56,31,362,1,2,6,4,24,1,0,0,0,0,0,0,28.9,4,1,2012,IND
1352,3255,RW-1100,0,0,0,0,0,0,0,0,0,21,13,212,1,0,0,27.2,4,12,2012,IND
1353,3255,DA-2100,0,0,0,0,0,0,0,0,0,8,3,22,0,0,0,2.2,4,5,2012,IND
1354,3255,DB-4800,0,0,0,0,0,18,10,84,0,2,2,8,0,0,0,9.2,4,4,2012,IND
1355,3255,AR-1300,34,21,242,1,3,5,3,57,0,0,0,0,0,0,5,24.9,5,8,2012,GB
1356,3255,JF-1600,0,0,0,0,0,0,0,0,0,5,3,11,0,0,4,0.7,5,5,2012,GB
1357,3255,CB-1400,0,0,0,0,0,7,3,20,0,2,2,21,0,0,0,4.1,5,8,2012,GB
1358,3255,JN-0900,0,0,0,0,0,0,0,0,0,5,2,29,0,0,0,2.9,5,5,2012,GB
1359,3255,TH-1850,0,0,0,0,0,1,0,0,0,9,3,37,0,0,0,3.7,3,1,2012,IND
1360,3255,VB-0050,0,0,0,0,0,6,2,11,0,1,1,4,0,0,0,1.5,4,1,2012,IND
1361,3255,CF-0650,0,0,0,0,0,0,0,0,0,9,5,41,0,0,0,4.1,4,1,2012,IND
1362,3255,JK-2200,0,0,0,0,0,2,2,9,1,1,1,6,0,0,0,7.5,4,7,2012,GB
1363,3255,RC-1500,0,0,0,0,0,0,0,0,0,4,4,82,1,0,0,14.2,5,2,2012,GB
1364,3255,AG-1700,0,0,0,0,0,9,4,55,0,1,1,8,0,0,0,6.3,2,2,2012,GB
1365,3255,JJ-4200,0,0,0,0,0,0,0,0,0,8,4,46,2,0,0,16.6,5,6,2012,GB
1366,3255,DD-2600,0,0,0,0,0,0,0,0,0,2,1,14,0,0,0,1.4,4,14,2012,GB
1367,3255,NP-0050,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2012,IND
1368,3255,TC-2900,0,0,0,0,0,0,0,0,0,1,1,6,0,0,10,-0.4,3,3,2012,GB
1369,3255,DA-0850,0,0,0,0,0,0,0,0,0,5,4,38,1,0,0,9.8,3,1,2012,IND
1370,3255,DW-3000,0,0,0,0,0,0,0,0,0,4,2,20,0,0,0,2,3,2,2012,GB
1371,3256,AB-2600,0,0,0,0,0,30,16,200,1,6,4,29,0,1,15,25.4,4,6,2012,NYG
1372,3256,TR-0350,0,0,0,0,0,17,8,81,1,7,5,47,0,0,0,18.8,5,1,2012,CLE
1373,3256,EM-0200,37,25,259,1,3,2,0,-2,0,0,0,0,0,0,0,20.2,5,9,2012,NYG
1374,3256,VC-0300,0,0,0,0,0,0,0,0,0,8,5,50,3,0,0,23,5,3,2012,NYG
1375,3256,MB-1800,0,0,0,0,0,0,0,0,0,4,3,30,0,0,0,3,5,5,2012,NYG
1376,3256,BW-0850,35,22,291,2,2,1,1,2,0,0,0,0,0,0,5,15.3,5,1,2012,CLE
1377,3256,JN-1900,0,0,0,0,0,1,0,1,0,9,9,81,0,0,11,7.1,2,4,2012,CLE
1378,3256,JC-0400,0,0,0,0,0,0,0,0,0,2,2,26,0,0,0,2.6,4,2,2012,CLE
1379,3256,JG-2450,0,0,0,0,0,0,0,0,0,8,2,82,2,0,0,20.2,5,1,2012,CLE
1380,3256,DH-3200,0,0,0,0,0,0,0,0,0,8,5,55,0,0,0,5.5,4,6,2012,NYG
1381,3256,RR-0130,0,0,0,0,0,0,0,0,0,9,6,82,0,0,0,8.2,3,1,2012,NYG
1382,3256,BW-0700,0,0,0,0,0,0,0,0,0,3,1,1,0,0,10,-0.9,5,9,2012,CLE
1383,3256,GL-0400,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,2,2012,CLE
1384,3256,DW-4050,0,0,0,0,0,2,2,44,1,0,0,0,0,0,0,10.4,5,1,2012,NYG
1385,3256,CO-0300,0,0,0,0,0,0,0,0,0,4,3,54,0,0,0,5.4,4,4,2012,CLE
1386,3256,JJ-2000,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0.6,1,2,2012,NYG
1387,3256,BP-0200,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0.7,4,4,2012,NYG
1388,3257,MT-2400,0,0,0,0,0,18,9,67,1,5,2,2,0,0,0,12.9,5,9,2012,ATL
1389,3257,MR-2500,52,34,345,1,2,4,1,2,0,0,0,0,0,1,0,18,5,5,2012,ATL
1390,3257,JJ-4700,0,0,0,0,0,1,0,1,0,15,10,94,1,0,0,15.5,5,2,2012,ATL
1391,3257,TG-1300,0,0,0,0,0,0,0,0,0,14,13,123,1,0,5,17.8,5,16,2012,ATL
1392,3257,RW-2200,0,0,0,0,0,0,0,0,0,6,4,68,0,0,0,6.8,5,8,2012,ATL
1393,3257,JR-2800,0,0,0,0,0,3,1,4,0,2,1,8,0,0,0,1.2,5,2,2012,ATL
1394,3257,HD-0300,0,0,0,0,0,1,1,5,0,5,2,34,0,0,0,3.9,5,5,2012,ATL
1395,3257,RG-1850,15,10,91,0,0,1,1,7,0,0,0,0,0,0,0,4.3,5,1,2012,WAS
1396,3257,PG-0100,0,0,0,0,0,0,0,0,0,7,3,24,0,0,0,2.4,3,5,2012,WAS
1397,3257,AM-2850,0,0,0,0,0,18,9,115,0,1,1,20,0,0,0,13.5,5,1,2012,WAS
1398,3257,AR-1200,0,0,0,0,0,0,0,0,0,1,1,10,0,0,10,0,4,2,2012,WAS
1399,3257,LP-0200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,2012,WAS
1400,3257,LH-0600,0,0,0,0,0,1,0,2,0,1,1,3,0,0,0,0.5,4,2,2012,WAS
1401,3257,SM-3600,0,0,0,0,0,0,0,0,0,5,2,80,1,0,0,14,5,12,2012,WAS
1402,3257,TG-0150,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,0.7,3,1,2012,ATL
1403,3257,FD-0200,0,0,0,0,0,0,0,0,0,6,5,54,0,0,0,5.4,5,5,2012,WAS
1404,3257,JH-2900,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,2012,ATL
1405,3257,RG-1600,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0.5,1,6,2012,WAS
1406,3257,JS-4800,0,0,0,0,0,1,0,2,0,1,1,9,0,0,0,1.1,5,6,2012,ATL
1407,3257,KC-2350,9,5,111,2,1,0,0,0,0,0,0,0,0,0,0,4.4,1,1,2012,WAS
1408,3257,JM-6300,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0.4,5,5,2012,WAS
1409,3257,ER-0600,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0.7,5,2,2012,WAS
1410,3258,LM-1000,0,0,0,0,0,16,10,53,0,5,4,27,1,0,0,14,5,4,2012,PHI
1411,3258,MV-0300,30,20,175,0,2,5,2,16,0,0,0,0,0,2,0,12.6,5,12,2012,PHI
1412,3258,JM-0200,0,0,0,0,0,0,0,0,0,8,5,39,0,0,0,3.9,4,4,2012,PHI
1413,3258,SH-0450,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0.5,3,1,2012,PHI
1414,3258,JA-2900,0,0,0,0,0,0,0,0,0,3,3,34,0,0,0,3.4,5,7,2012,PHI
1415,3258,RM-3900,0,0,0,0,0,14,9,81,1,3,2,20,0,0,0,16.1,1,5,2012,PIT
1416,3258,MS-4400,0,0,0,0,0,1,0,-6,0,0,0,0,0,0,0,-0.6,1,9,2012,PIT
1417,3258,BR-1100,37,21,206,0,0,2,2,14,0,0,0,0,0,0,0,9.6,4,9,2012,PIT
1418,3258,HM-0200,0,0,0,0,0,0,0,0,0,5,4,41,0,0,0,4.1,4,8,2012,PIT
1419,3258,BC-0700,0,0,0,0,0,0,0,0,0,5,3,9,1,0,0,6.9,5,6,2012,PHI
1420,3258,ES-0200,0,0,0,0,0,0,0,0,0,7,3,22,0,0,0,2.2,4,3,2012,PIT
1421,3258,MW-0500,0,0,0,0,0,0,0,0,0,8,2,17,0,0,5,1.2,4,4,2012,PIT
1422,3258,IR-0100,0,0,0,0,0,13,5,41,0,0,0,0,0,0,0,4.1,4,4,2012,PIT
1423,3258,AB-3500,0,0,0,0,0,0,0,0,0,10,7,86,0,0,5,8.1,4,3,2012,PIT
1424,3258,CH-1200,0,0,0,0,0,0,0,0,0,1,1,8,0,0,5,0.3,4,3,2012,PHI
1425,3258,CR-0250,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,0.6,4,1,2012,PIT
1426,3258,DJ-0200,0,0,0,0,0,0,0,0,0,8,4,58,0,0,0,5.8,5,5,2012,PHI
1427,3258,BB-3350,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0.4,5,1,2012,PHI
1428,3258,MG-0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-0.5,2,3,2012,PHI
1429,3258,JC-5400,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0.7,4,9,2012,PIT
1430,3258,DP-0650,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0.8,1,1,2012,PIT
1431,3259,CJ-1700,0,0,0,0,0,15,4,24,0,1,1,5,0,1,0,0.9,5,5,2012,TEN
1432,3259,MH-1600,43,26,200,1,1,2,0,10,0,0,0,0,0,0,0,11,3,15,2012,TEN
1433,3259,DR-1200,0,0,0,0,0,1,0,8,0,1,1,17,0,0,0,2.5,3,5,2012,TEN
1434,3259,NW-0100,0,0,0,0,0,0,0,0,0,7,3,29,0,0,0,2.9,5,8,2012,TEN
1435,3259,CP-2000,35,25,258,2,2,3,2,31,0,0,0,0,0,0,0,17.4,5,2,2012,MIN
1436,3259,JS-3300,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,5,2012,MIN
1437,3259,AP-0700,0,0,0,0,0,17,5,88,0,3,3,15,0,0,0,10.3,5,6,2012,MIN
1438,3259,KW-2550,0,0,0,0,0,0,0,0,0,11,9,66,0,0,0,6.6,5,1,2012,TEN
1439,3259,MJ-0800,0,0,0,0,0,0,0,0,0,4,3,35,0,0,0,3.5,5,9,2012,MIN
1440,3259,KR-1200,0,0,0,0,0,0,0,0,0,7,4,23,1,0,0,8.3,5,2,2012,MIN
1441,3259,PH-0400,0,0,0,0,0,2,2,8,1,10,8,108,1,0,0,23.6,5,4,2012,MIN
1442,3259,CS-3900,0,0,0,0,0,0,0,0,0,4,2,14,0,0,0,1.4,5,5,2012,TEN
1443,3259,JB-0300,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,1,1,9,2012,TEN
1444,3259,DA-1700,0,0,0,0,0,0,0,0,0,4,3,34,0,0,0,3.4,4,6,2012,MIN
1445,3259,QJ-0200,0,0,0,0,0,0,0,0,0,1,1,15,0,0,0,1.5,4,4,2012,TEN
1446,3259,KB-1900,0,0,0,0,0,0,0,0,0,5,2,23,0,0,0,2.3,3,4,2012,TEN
1447,3259,TG-0600,0,0,0,0,0,6,4,41,0,0,0,0,0,0,0,4.1,5,3,2012,MIN
1448,3259,JC-4300,0,0,0,0,0,0,0,0,0,8,5,37,1,0,5,9.2,5,4,2012,TEN
1449,3259,JR-2400,0,0,0,0,0,0,0,0,0,5,3,12,0,0,0,1.2,2,4,2012,TEN
1450,3259,DW-3100,0,0,0,0,0,0,0,0,0,3,1,9,0,0,0,0.9,5,3,2012,TEN
1451,3259,JC-0700,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0.2,4,5,2012,MIN
1452,3259,RE-0400,0,0,0,0,0,0,0,0,0,2,2,35,0,0,0,3.5,1,1,2012,MIN
1453,3259,SB-2100,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0.6,3,2,2012,MIN
1454,3259,JW-1500,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,-0.1,1,3,2012,MIN
1455,3259,MA-1150,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0.8,2,1,2012,MIN
1456,3259,RS-2300,5,3,34,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1,3,2012,TEN
1457,3259,TT-1250,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,0.7,3,1,2012,TEN
1458,3260,MJ-2500,0,0,0,0,0,12,2,56,0,3,1,3,0,0,0,5.9,5,7,2012,JAC
1459,3260,BG-0100,33,17,142,2,0,2,1,1,0,0,0,0,0,1,0,-0.2,5,2,2012,JAC
1460,3260,MT-0900,0,0,0,0,0,0,0,0,0,8,4,15,0,0,0,1.5,5,4,2012,JAC
1461,3260,MF-1300,0,0,0,0,0,22,14,107,0,4,2,20,0,0,0,12.7,4,5,2012,CHI
1462,3260,JC-6200,39,23,292,1,2,2,2,22,0,0,0,0,0,0,5,19.4,5,7,2012,CHI
1463,3260,BM-0300,0,0,0,0,0,0,0,0,0,17,12,144,1,0,0,20.4,5,7,2012,CHI
1464,3260,ZP-0300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,2012,JAC
1465,3260,KD-0400,0,0,0,0,0,0,0,0,0,4,2,26,0,0,5,2.1,5,5,2012,CHI
1466,3260,MB-5200,0,0,0,0,0,4,3,26,0,3,2,26,0,0,0,5.2,5,5,2012,CHI
1467,3260,AJ-0430,0,0,0,0,0,0,0,0,0,4,2,20,1,0,10,7,5,1,2012,CHI
1468,3260,CS-1500,0,0,0,0,0,0,0,0,0,3,2,43,0,0,0,4.3,5,2,2012,JAC
1469,3260,JB-3650,0,0,0,0,0,0,0,0,0,8,3,40,0,0,0,4,5,1,2012,JAC
1470,3260,RJ-0800,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0.3,3,4,2012,JAC
1471,3260,KE-0250,0,0,0,0,0,0,0,0,0,3,2,17,0,0,0,1.7,3,1,2012,JAC
1472,3260,ML-1500,0,0,0,0,0,0,0,0,0,7,5,24,0,0,0,2.4,4,7,2012,JAC
1473,3260,DH-2700,0,0,0,0,0,0,0,0,0,4,2,49,0,0,5,4.4,5,7,2012,CHI
1474,3260,DS-0600,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,0.7,2,2,2012,CHI
1475,3260,GJ-1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-0.6,5,9,2012,JAC
1476,3260,KA-0300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2012,CHI
1477,3260,AA-0900,0,0,0,0,0,5,4,59,1,0,0,0,0,0,0,11.9,3,2,2012,CHI
1478,3261,DW-3600,0,0,0,0,0,6,1,6,0,2,0,0,0,1,0,-1.4,5,7,2012,CAR
1479,3261,CN-0500,29,12,141,0,0,7,4,42,0,0,0,0,0,0,0,9.8,5,2,2012,CAR
1480,3261,SS-2100,0,0,0,0,0,0,0,0,0,13,4,40,0,0,10,3,5,12,2012,CAR
1481,3261,GO-0100,0,0,0,0,0,0,0,0,0,3,2,37,0,0,0,3.7,5,6,2012,CAR
1482,3261,RW-3850,25,19,221,2,1,5,1,12,0,0,0,0,0,0,0,10,5,1,2012,SEA
1483,3261,SR-0500,0,0,0,0,0,0,0,0,0,6,5,67,0,0,0,6.7,5,6,2012,SEA
1484,3261,AM-1400,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,2012,SEA
1485,3261,ML-2500,0,0,0,0,0,21,8,85,0,2,1,9,0,0,0,9.4,5,6,2012,SEA
1486,3261,DB-0500,0,0,0,0,0,0,0,0,0,4,3,37,0,0,0,3.7,4,2,2012,SEA
1487,3261,ZM-0200,0,0,0,0,0,0,0,0,0,3,3,59,0,0,0,5.9,5,6,2012,SEA
1488,3261,JS-6700,0,0,0,0,0,4,1,16,0,4,2,15,0,0,0,3.1,3,5,2012,CAR
