YEAR,TEAM,ORNK,OYDS,OYPG,RUSHYDS,RUSHYPG,PASSYDS,PASSYPG,OPTS,OPTS/G,ODOWNRNK,TOT1D,RUSH1D,PASS1D,PEN1D,O3DMADE,O3DATT,3DPCT,O4DMADE,04DATT,O4DPCT,OPENS,OPENYDS,OPASSRNK,COM,OPATT,OPCT,OPASSYDS,OPYPG,OYPA,OLNGPASS,OPASSTD,OINT,SKALLWD,SYDALLWD,OPASSRAT,ORUNRNK,ORUNATT,ORUNYDS,ORUNAVG,ORUNYPG,ORUNLNG,ORUNTD,OFUM,OFUMLST,ORECRNK,OREC,ORECYDS,ORECAVG,ORECYPG,ORECLNG,ORECTD,ORECFUM,ORECLST,ORETRNK,OKRETATT,OKRETYDS,OKRETAVG,OKRETTD,OKRETLNG,PRETATT,PRETYDS,PRETAVG,PRETTD,PRETLNG,PRETFC,OKRNK,XPM,XPA,XP%,FGM,FGA,FG%,KLNG,KPTS,PNTRNK,PUNTS,PNTYDS,PNTAVG,PNTLNG,IN20,IN20%,TB,TB%,BP,PRETALLWD,PRETYDSALLWD,PRETAVGALLWD,PUNTNET,SACKRNK,TOTTKL,SOLOTKL,ASTTKL,SACK,FF,BK,INT,YDS,LNG,TD,PD,TORNK,INT,FUMTAKEN,TAKEAWAY,INTTHRWN,FUMLOST,GIVEAWAY,NETTO,DEFRNK,DYDS,DYPG,DRUSH,DRUSHYPG,DPASS,DPASSYPG,DPTS,DPTSPG,DDWNRANK,D1DTOT,D1DRUSH,D1DPASS,D1DPEN,D3DMADE,D3DATT,D3DPCT,D4DMADE,D4DATT,D4DPCT,DPENTOT,DPENYDS,DPASSRNK,DCOM,DPASSATT,DPASSPCT,DPASSYDS,DPASSYPG,DYPA,DPASSLNG,DPASSTD,DINT,SK,SYD,DRAT,DRUNRNK,DRUNATT,DRUNYDS,DRUNAVG,DRUNYPG,DRUNLNG,DRUNTD,DRUNFUM,DRUNLST,DRECRNK,DREC,DRECYDS,DRECAVG,DRECYPG,DRECLNG,DRECTD,DRECFUM,DRECLST,DRETRNK,DKATT,DKYDS,DKAVG,DKTD,DKLNG,DPATT,DPYDS,DPAVG,DPTD,DPLNG,DPFC,DKRNK,DXPM,DXPA,DXP%,DFGM,DFGA,DFG%,DKLNG,DKPTS,DPNTRNK,DPUNTS,DPNTYDS,DPNTAVG,DPNTLNG,DIN20,DIN20%,DTB,DTB%,DBP,DPNTRET,DPRETYDS,DPRETAVG,DPUNTNET,DTKLRNK,TOTTKLOPP,SOLOTKLOPP,ASTTCKLOPP,SACKALLWD,FFOPP,BKOPP,INTTHRWN,INTTHRWNYDS,INTTHRWNLNG,INTTHRWNTD,OPPPD,TRUOPATT,TRUOPASS,WINS,LASTWINS,NEXTWINS,NEXTDELTA,TRUDPATT,TRUDPASS,OINTRATE,DINTRATE,OFUMRATE,DFUMRATE,OFUMLOSTRATE,DFUMLOSTRATE,OFUMLOSTRATIO,DFUMLOSTRATIO,DFFRATE,OUNFFUM,OUNFFUMRATE,LASTDFFRATE,LASTOUNFFUMRATE,LASTTRUOPASS,LASTTRUDPASS,LASTOFUMRATE,LASTDFUMRATE,LASTOINTRATE,LASTDINTRATE
2004,SF,26,4585,286.6,1449,90.6,3136,196,259,16.2,21,280,83,172,25,72,222,32.4,14,19,73.7,103,859,20,325,561,57.9,3136,196,6.16,65,16,21,52,319,69.9,30,413,1449,3.5,90.6,60,10,29,19,19,325,3455,10.6,215.9,65,16,29,19,26,84,1716,20.4,0,40,35,303,8.7,1,71,21,30,23,23,100,18,22,81.8,51,77,19,96,3990,41.6,81,25,26,8,8.3,0,51,445,8.7,36.9,29,1069,891,178,29,18,1,9,129,31,0,79,31,9,12,21,21,19,40,-19,24,5481,342.6,1995,124.7,3486,217.9,452,28.3,27,322,121,179,22,83,206,40.3,6,9,66.7,107,867,19,308,490,62.9,3486,217.9,7.51,60,27,9,29,194,96.5,20,495,1995,4,124.7,29,22,19,10,17,308,3680,11.9,230,60,27,19,10,8,56,1119,20,0,73,51,445,8.7,0,35,17,30,51,51,100,25,29,86.2,52,126,9,79,3268,41.4,61,28,35.4,5,6.3,1,35,303,8.7,37.5,29,1118,891,227,52,24,0,21,479,85,4,112,613,5.12,2,7,4,2,519,6.72,0.037,0.018,0.037,0.023,0.024,0.028,0.66,0.53,0.022,5,0.006,0.019,0.007,6.32,5.82,0.024,2.537,0.029,0.045
2004,SS,8,5634,352.1,2095,130.9,3539,221.2,371,23.2,9,320,110,189,21,76,210,36.2,6,11,54.5,79,669,13,304,532,57.1,3539,221.2,6.98,60,23,18,34,176,79.1,8,468,2095,4.5,130.9,44,17,17,8,14,304,3715,12.2,232.2,60,23,17,8,22,74,1529,20.7,0,36,30,230,7.7,0,48,26,11,40,40,100,23,25,92,54,109,30,77,3036,39.4,60,20,26,4,5.2,2,33,244,7.4,36.3,21,1179,905,274,36,19,0,23,337,63,3,89,9,23,12,35,18,9,27,8,26,5621,351.3,2031,126.9,3590,224.4,373,23.3,22,311,102,191,18,97,229,42.4,6,9,66.7,91,748,23,340,559,60.8,3590,224.4,6.81,63,24,23,36,218,78.3,23,452,2031,4.5,126.9,53,17,22,12,23,340,3808,11.2,238,63,24,22,12,17,77,1677,21.8,0,51,33,244,7.4,0,39,21,27,38,39,97.4,27,32,84.4,55,119,14,74,3091,41.8,60,31,41.9,5,6.8,0,30,230,7.7,38.7,12,1101,873,228,34,15,2,18,158,48,1,83,566,6.25,9,10,13,4,595,6.03,0.034,0.041,0.021,0.027,0.017,0.040,0.47,0.55,0.023,2,0.002,0.014,0.000,6.41,5.68,0.018,3.694,0.031,0.028
2004,STL,6,5877,367.3,1624,101.5,4253,265.8,319,19.9,8,321,96,203,22,89,211,42.2,13,19,68.4,127,993,5,372,580,64.1,4253,265.8,7.96,75,23,22,50,362,86.1,25,381,1624,4.3,101.5,48,11,23,14,4,372,4615,12.4,288.4,75,23,23,14,31,84,1604,19.1,0,31,30,143,4.8,0,39,18,26,32,32,100,19,24,79.2,53,89,18,68,2848,41.9,63,21,30.9,6,8.8,0,35,416,11.9,35.8,24,1020,872,148,34,13,0,6,45,30,0,66,32,6,9,15,22,17,39,-24,17,5353,334.6,2179,136.2,3174,198.4,392,24.5,22,311,118,172,21,76,209,36.4,12,17,70.6,109,827,11,292,492,59.4,3174,198.4,6.94,71,24,6,34,241,91.6,29,480,2179,4.5,136.2,42,13,15,8,11,292,3415,11.7,213.4,71,24,15,8,32,66,1680,25.5,1,94,35,416,11.9,1,86,17,31,39,39,100,31,36,86.1,53,132,23,71,3014,42.5,65,17,23.9,10,14.1,0,30,143,4.8,40.4,27,992,881,111,50,23,0,22,191,38,1,86,630,6.75,8,12,6,-2,526,6.03,0.038,0.012,0.029,0.019,0.005,0.018,0.61,0.53,0.016,0,0.000,0.033,-0.001,6.16,5.57,0.026,3.676,0.038,0.047
2004,TB,22,4963,310.2,1489,93.1,3474,217.1,301,18.8,25,271,74,175,22,75,199,37.7,4,6,66.7,117,916,14,340,512,66.4,3474,217.1,7.37,75,24,18,44,299,89.1,29,393,1489,3.8,93.1,78,9,25,18,12,340,3773,11.1,235.8,75,24,25,18,4,60,1450,24.2,0,59,33,213,6.5,1,59,22,30,32,33,97,15,24,62.5,53,77,13,82,3472,42.3,60,23,28,7,8.5,1,31,279,9,38.9,3,1032,844,188,45,16,1,16,239,75,1,85,24,16,11,27,18,18,36,-9,5,4552,284.5,1973,123.3,2579,161.2,304,19,4,258,101,131,26,77,218,35.3,3,8,37.5,112,897,1,247,436,56.7,2579,161.2,6.52,79,21,16,45,264,77.2,19,480,1973,4.1,123.3,64,8,18,9,2,247,2843,11.5,177.7,79,21,18,9,23,58,1315,22.7,1,98,31,279,9,0,53,24,10,34,35,97.1,20,31,64.5,50,94,31,87,3867,44.4,81,34,39.1,8,9.2,0,33,213,6.5,42,23,1044,832,212,44,20,2,18,328,46,4,65,556,6.25,5,7,11,6,481,5.36,0.035,0.037,0.032,0.023,0.015,0.003,0.72,0.50,0.021,5,0.006,0.030,-0.001,6.19,5.30,0.025,3.101,0.037,0.042
2004,TEN,11,5487,342.9,1871,116.9,3616,226,344,21.5,12,308,85,200,23,74,217,34.1,12,27,44.4,110,923,10,356,589,60.4,3616,226,6.68,48,27,19,44,317,82.1,14,420,1871,4.5,116.9,52,12,24,11,9,356,3933,11,245.8,48,27,24,11,30,79,1558,19.7,0,45,40,173,4.3,0,20,16,21,39,39,100,19,27,70.4,50,96,10,79,3389,42.9,64,21,26.6,9,11.4,0,31,195,6.3,40.4,27,1063,827,236,32,11,1,18,285,44,1,75,20,18,12,30,19,12,31,-1,27,5724,357.8,1917,119.8,3807,237.9,439,27.4,24,318,99,189,30,62,186,33.3,9,12,75,95,774,26,333,524,63.6,3807,237.9,7.69,62,29,18,32,220,91.2,18,421,1917,4.6,119.8,55,18,17,10,26,333,4027,12.1,251.7,62,29,17,10,9,69,1389,20.1,0,35,31,195,6.3,1,75,26,27,50,50,100,23,28,82.1,53,119,28,74,3223,43.6,66,24,32.4,9,12.2,0,40,173,4.3,41.2,23,1197,910,287,44,22,4,19,306,51,2,93,633,5.71,5,12,4,-1,556,6.85,0.032,0.034,0.029,0.022,0.011,0.049,0.46,0.59,0.014,2,0.002,0.020,0.005,7.36,6.17,0.024,3.230,0.018,0.038
2004,WAS,30,4397,274.8,1765,110.3,2632,164.5,240,15,27,269,91,156,22,70,221,31.7,4,11,36.4,115,1047,29,288,514,56,2632,164.5,5.59,51,18,17,38,242,70,21,471,1765,3.7,110.3,64,6,18,9,29,288,2874,10,179.6,51,18,18,9,12,55,1203,21.9,0,70,42,331,7.9,0,43,23,29,25,25,100,19,27,70.4,49,82,3,103,4544,44.1,61,30,29.1,8,7.8,1,65,727,11.2,37.1,9,981,838,143,40,13,3,18,405,78,1,74,20,18,8,26,17,10,27,-1,3,4281,267.6,1304,81.5,2977,186.1,265,16.6,3,251,67,153,31,70,226,31,7,17,41.2,97,797,7,294,515,57.1,2977,186.1,6.26,80,17,18,40,245,72.2,2,419,1304,3.1,81.5,26,7,14,7,7,294,3222,11,201.4,80,17,14,7,13,57,1223,21.5,1,92,65,727,11.2,1,78,11,4,28,28,100,17,20,85,47,79,7,102,4180,41,58,26,25.5,6,5.9,2,42,331,7.9,37.7,18,984,865,119,38,14,1,17,201,70,1,89,552,4.77,6,5,10,4,555,5.36,0.033,0.035,0.023,0.019,0.036,0.013,0.50,0.50,0.017,4,0.005,0.020,0.004,5.27,6.26,0.023,2.624,0.030,0.035
2005,ARI,8,5575,348.4,1138,71.1,4437,277.3,311,19.4,14,304,58,224,22,91,239,38.1,5,16,31.3,145,1184,1,419,670,62.5,4437,277.3,7.05,63,21,21,45,286,81,32,360,1138,3.2,71.1,32,2,22,14,1,419,4723,11.3,295.2,63,21,22,14,13,76,1719,22.6,0,90,50,383,7.7,0,32,16,1,20,20,100,43,45,95.6,54,149,6,73,3206,43.9,60,18,24.7,7,9.6,1,39,328,8.4,39.4,14,943,787,156,37,18,1,15,285,60,3,69,30,15,11,26,21,16,37,-11,8,4729,295.6,1632,102,3097,193.6,387,24.2,7,272,83,158,31,67,197,34,4,11,36.4,103,819,12,302,489,61.8,3097,193.6,6.78,65,17,15,37,217,80.6,10,411,1632,4,102,88,22,22,11,10,302,3314,11,207.1,65,17,22,11,32,60,1700,28.3,3,95,39,328,8.4,1,52,14,16,44,45,97.8,21,24,87.5,53,107,26,85,3752,44.1,58,26,30.6,8,9.4,0,50,383,7.7,39.6,24,1125,902,223,45,22,1,21,334,71,1,113,715,6.21,5,6,8,3,526,5.89,0.031,0.031,0.027,0.029,0.001,0.019,0.64,0.50,0.024,0,0.000,0.026,-0.002,5.04,5.59,0.031,3.680,0.034,0.030
2005,ATL,12,5225,326.6,2546,159.1,2679,167.4,351,21.9,11,313,139,149,25,94,219,42.9,5,14,35.7,114,1043,27,247,451,54.8,2679,167.4,6.45,58,19,13,39,228,76.6,1,531,2546,4.8,159.1,65,17,20,12,28,247,2907,11.8,181.7,58,19,20,12,24,70,1482,21.2,0,47,31,261,8.4,0,29,23,15,35,35,100,24,27,88.9,58,107,20,78,3300,42.3,67,23,29.5,9,11.5,0,35,238,6.8,39.3,14,983,815,168,37,14,1,16,268,65,0,71,17,16,13,29,13,16,29,0,22,5200,325,2063,128.9,3137,196.1,341,21.3,25,319,122,167,30,58,192,30.2,10,16,62.5,114,981,14,320,526,60.8,3137,196.1,6.45,55,18,16,37,257,78.4,26,438,2063,4.7,128.9,70,18,17,12,14,320,3394,10.6,212.1,55,18,17,12,1,60,1138,19,0,45,35,238,6.8,0,28,14,21,38,38,100,25,30,83.3,53,113,21,79,3401,43.1,65,30,38,3,3.8,0,31,261,8.4,39.7,18,1000,833,167,39,18,1,13,163,51,0,74,490,5.47,8,11,10,2,563,5.57,0.029,0.030,0.024,0.021,0.034,0.025,0.60,0.71,0.018,2,0.002,0.022,0.006,5.42,6.24,0.030,2.710,0.041,0.037
2005,BAL,24,4693,293.3,1605,100.3,3088,193,265,16.6,19,286,97,163,26,95,243,39.1,11,19,57.9,139,1067,22,335,562,59.6,3088,193,6.02,48,17,21,42,293,71.3,21,452,1605,3.6,100.3,52,5,24,13,19,335,3381,10.1,211.3,48,17,24,13,22,60,1289,21.5,0,87,39,431,11.1,0,51,13,10,23,23,100,30,35,85.7,49,113,10,85,3685,43.4,60,12,14.1,7,8.2,1,55,481,8.7,37.7,8,1003,827,176,41,18,0,12,193,48,1,71,28,12,14,26,21,15,36,-10,5,4555,284.7,1591,99.4,2964,185.3,299,18.7,10,277,79,161,37,79,219,36.1,4,12,33.3,110,844,8,296,526,56.3,2964,185.3,6.14,56,18,12,41,264,76.5,9,431,1591,3.7,99.4,77,8,19,12,8,296,3228,10.9,201.8,56,18,19,12,18,62,1352,21.8,0,59,55,481,8.7,1,62,12,22,28,29,96.6,29,31,93.5,48,115,4,89,3605,40.5,61,30,33.7,12,13.5,0,39,431,11.1,35.7,21,1136,875,261,42,20,1,21,256,37,3,86,604,5.11,6,9,6,0,567,5.23,0.037,0.023,0.029,0.025,0.023,0.014,0.54,0.63,0.023,4,0.005,0.022,0.000,4.62,5.78,0.023,3.290,0.024,0.042
2005,BUF,28,4122,257.6,1607,100.4,2515,157.2,271,16.9,26,259,96,129,34,74,201,36.8,6,16,37.5,120,897,29,269,459,58.6,2515,157.2,6.21,65,18,16,43,337,75.4,20,428,1607,3.8,100.4,39,6,21,9,29,269,2852,10.6,178.3,65,18,21,9,1,75,1992,26.6,1,99,28,279,10,0,43,17,10,26,26,100,29,35,82.9,53,113,1,71,3242,45.7,68,22,31,9,12.7,0,42,285,6.8,41.6,13,1129,837,292,38,16,0,17,233,46,1,77,13,17,13,30,16,10,26,4,29,5496,343.5,2205,137.8,3291,205.7,367,22.9,31,343,146,169,28,93,200,46.5,7,12,58.3,124,904,19,314,503,62.4,3291,205.7,7.08,57,19,17,38,269,82.1,31,489,2205,4.5,137.8,59,22,17,12,21,314,3560,11.3,222.5,57,19,17,12,4,64,1308,20.4,1,95,42,285,6.8,0,29,10,12,44,44,100,19,25,76,49,101,2,62,2492,40.2,61,22,35.5,4,6.5,0,28,279,10,35.7,23,992,754,238,43,15,0,16,209,42,2,90,502,5.01,5,9,13,8,541,6.08,0.035,0.034,0.028,0.020,0.039,0.035,0.43,0.71,0.019,6,0.008,0.028,0.005,5.65,4.94,0.024,2.807,0.037,0.049
2005,CAR,22,4950,309.4,1679,104.9,3271,204.4,391,24.4,23,278,82,157,39,92,218,42.2,2,6,33.3,91,732,17,269,449,59.9,3271,204.4,7.76,80,25,16,28,214,88.1,19,487,1679,3.4,104.9,70,17,19,8,16,269,3485,13,217.8,80,25,19,8,27,54,1083,20.1,0,60,41,444,10.8,0,76,11,5,43,44,97.7,26,34,76.5,52,121,14,73,3154,43.2,59,23,31.5,5,6.8,0,36,235,6.5,40,7,951,802,149,45,18,2,23,440,61,2,95,3,23,19,42,16,10,26,16,3,4522,282.6,1465,91.6,3057,191.1,259,16.2,5,262,72,160,30,90,221,40.7,5,16,31.3,128,1045,9,305,528,57.8,3057,191.1,6.35,86,15,23,45,294,68,4,408,1465,3.6,91.6,58,9,18,14,13,305,3351,11,209.4,86,15,18,14,11,80,1702,21.3,0,47,36,235,6.5,0,31,20,5,22,22,100,23,27,85.2,52,91,30,79,3562,45.1,69,18,22.8,8,10.1,0,41,444,10.8,39.5,7,985,796,189,28,19,2,16,335,64,3,80,477,6.86,11,7,8,-3,573,5.34,0.036,0.044,0.024,0.024,0.020,0.024,0.42,0.78,0.024,0,0.000,0.023,0.000,6.40,6.36,0.022,3.886,0.028,0.051
2005,CHI,29,4101,256.3,2099,131.2,2002,125.1,260,16.3,31,233,99,111,23,62,215,28.8,7,16,43.8,105,850,31,219,418,52.4,2002,125.1,5.27,54,11,15,31,199,61.5,8,488,2099,4.3,131.2,42,11,19,10,31,219,2201,10.1,137.6,54,11,19,10,29,55,1092,19.9,0,40,46,417,9.1,1,73,13,28,26,27,96.3,22,31,71,48,92,27,97,3965,40.9,63,24,24.7,11,11.3,1,39,312,8,37.7,8,1053,875,178,41,21,2,24,524,95,4,95,11,24,10,34,15,13,28,6,2,4509,281.8,1637,102.3,2872,179.5,202,12.6,4,259,83,153,23,76,238,31.9,6,20,30,118,1016,5,313,550,56.9,2872,179.5,5.72,56,10,24,41,275,61.2,11,443,1637,3.7,102.3,61,9,21,7,5,313,3147,10.1,196.7,56,10,21,7,2,63,1255,19.9,0,45,39,312,8,1,85,13,3,19,20,95,21,29,72.4,54,82,9,97,3982,41.1,59,27,27.8,8,8.2,0,46,417,9.1,36.8,10,961,805,156,31,15,1,15,66,25,0,69,449,4.46,11,5,8,-3,591,4.86,0.036,0.044,0.026,0.026,0.042,0.009,0.53,0.33,0.026,4,0.005,0.021,0.007,4.08,6.07,0.038,3.031,0.034,0.033
2005,CIN,6,5730,358.1,1910,119.4,3820,238.8,421,26.3,4,342,109,203,30,84,196,42.9,3,10,30,110,920,5,362,538,67.3,3820,238.8,7.31,70,32,14,21,115,97.6,11,459,1910,4.2,119.4,33,15,16,6,7,362,3935,10.9,245.9,70,32,16,6,9,67,1580,23.6,0,94,28,157,5.6,0,13,14,3,47,47,100,28,32,87.5,49,131,15,60,2591,43.2,75,13,21.7,8,13.3,1,32,260,8.1,38.9,28,949,763,186,28,19,0,31,260,37,1,76,1,31,13,44,14,6,20,24,28,5419,338.7,1850,115.6,3569,223.1,350,21.9,27,321,109,185,27,81,190,42.6,6,14,42.9,110,985,26,324,519,62.4,3569,223.1,7.22,68,21,31,28,180,72.8,20,429,1850,4.3,115.6,49,16,24,11,25,324,3749,11.6,234.3,68,21,24,11,7,85,1787,21,1,99,32,260,8.1,0,27,7,19,37,37,100,25,28,89.3,53,112,16,50,2106,42.1,56,18,36,4,8,0,28,157,5.6,39,2,1014,823,191,21,17,1,14,247,55,1,73,559,6.83,11,8,3,-8,547,6.52,0.026,0.060,0.019,0.031,0.008,0.046,0.38,0.46,0.024,-1,-0.001,0.029,-0.001,5.82,5.93,0.016,3.640,0.041,0.038
2005,CLE,26,4548,284.3,1503,93.9,3053,190.8,232,14.5,30,241,76,149,16,67,203,33,7,18,38.9,99,770,23,297,498,59.6,3053,190.8,6.67,80,15,18,45,270,74.6,25,395,1503,3.8,93.9,75,4,22,12,23,297,3323,11.2,207.7,80,15,22,12,18,69,1506,21.8,1,90,37,373,10.1,1,62,13,20,19,21,90.5,27,29,93.1,44,100,28,80,3234,40.4,61,24,30,9,11.3,0,36,347,9.6,36.1,32,1170,857,313,23,12,2,15,130,37,0,71,23,15,8,23,18,12,30,-7,16,5069,316.8,2202,137.6,2867,179.2,301,18.8,14,292,116,161,15,87,215,40.5,8,18,44.4,97,716,4,279,471,59.2,2867,179.2,6.39,51,19,15,23,142,78.2,30,527,2202,4.2,137.6,80,11,16,5,3,279,3009,10.8,188.1,51,19,16,5,8,56,1182,21.1,0,63,36,347,9.6,0,51,9,22,31,31,100,28,35,80,50,115,19,72,3058,42.5,60,19,26.4,8,11.1,0,37,373,10.1,37.3,24,1063,792,271,45,19,1,18,217,72,0,74,543,5.62,6,4,4,-2,494,5.80,0.036,0.032,0.030,0.019,0.031,0.005,0.55,0.31,0.014,3,0.004,0.014,0.007,5.88,5.90,0.034,3.008,0.048,0.033
2005,DAL,13,5202,325.1,1861,116.3,3341,208.8,325,20.3,8,318,97,177,44,94,232,40.5,7,13,53.8,99,739,15,300,500,60,3341,208.8,7.28,71,23,17,50,298,83.6,13,521,1861,3.6,116.3,51,13,28,13,13,300,3639,12.1,227.4,71,23,28,13,8,64,1523,23.8,0,49,45,284,6.3,0,26,21,26,35,36,97.2,20,28,71.4,56,95,19,82,3474,42.4,63,28,34.1,10,12.2,0,33,250,7.6,39.3,14,865,731,134,37,17,0,15,187,58,2,84,19,15,11,26,17,14,31,-5,10,4814,300.9,1731,108.2,3083,192.7,308,19.3,2,256,87,150,19,73,211,34.6,7,11,63.6,142,1015,11,271,495,54.7,3083,192.7,6.71,89,18,15,37,236,75.1,15,414,1731,4.2,108.2,55,13,17,10,12,271,3319,12.2,207.4,89,18,17,10,14,66,1432,21.7,0,49,33,250,7.6,0,32,18,10,35,35,100,21,27,77.8,55,98,8,95,3892,41,59,26,27.4,4,4.2,0,45,284,6.3,38,29,1034,880,154,50,23,2,17,326,65,2,64,550,6.07,9,6,12,3,532,5.80,0.034,0.030,0.032,0.024,0.015,0.023,0.46,0.59,0.024,5,0.006,0.020,0.005,6.18,6.58,0.028,3.501,0.044,0.026
2005,DEN,5,5766,360.4,2539,158.7,3227,201.7,395,24.7,7,330,145,162,23,76,210,36.2,14,19,73.7,97,756,18,279,465,60,3227,201.7,7.25,72,18,7,23,146,88.9,2,542,2539,4.7,158.7,68,25,14,8,20,279,3373,12.1,210.8,72,18,14,8,25,47,975,20.7,0,36,33,281,8.5,0,52,17,9,43,44,97.7,24,32,75,51,115,7,72,3157,43.8,66,24,33.3,6,8.3,1,36,266,7.4,40.2,28,858,743,115,28,22,1,20,379,80,3,108,2,20,16,36,7,9,16,20,15,5006,312.9,1363,85.2,3643,227.7,258,16.1,17,295,82,183,30,76,207,36.7,10,19,52.6,139,989,29,344,613,56.1,3643,227.7,6.25,91,20,20,28,190,72.2,2,344,1363,4,85.2,61,10,23,12,26,344,3833,11.1,239.6,91,20,23,12,29,67,1696,25.3,0,87,36,266,7.4,0,20,15,1,30,30,100,14,18,77.8,52,72,28,81,3633,44.9,64,25,30.9,13,16,0,33,281,8.5,41.4,3,985,809,176,23,13,2,7,43,25,0,70,488,6.61,13,10,10,-3,641,5.68,0.015,0.033,0.017,0.032,0.024,0.058,0.57,0.52,0.031,1,0.001,0.024,0.007,7.46,5.65,0.020,3.249,0.038,0.025
2005,DET,27,4319,269.9,1471,91.9,2848,178,254,15.9,27,258,69,151,38,87,224,38.8,7,17,41.2,115,838,26,297,520,57.1,2848,178,5.81,86,15,18,31,173,69.1,26,404,1471,3.6,91.9,77,10,16,10,26,297,3021,10.2,188.8,86,15,16,10,20,73,1576,21.6,0,73,36,274,7.6,0,49,13,32,27,28,96.4,19,24,79.2,52,84,9,84,3656,43.5,60,34,40.5,2,2.4,0,50,520,10.4,37.3,24,983,816,167,31,20,2,19,308,64,2,70,16,19,12,31,18,12,30,1,20,5158,322.4,2040,127.5,3118,194.9,345,21.6,24,308,109,166,33,82,208,39.4,6,11,54.5,130,953,13,295,487,60.6,3118,194.9,6.79,80,19,19,31,187,77.6,24,488,2040,4.2,127.5,64,15,23,12,9,295,3305,11.2,206.6,80,19,23,12,23,55,1239,22.5,1,90,50,520,10.4,2,81,17,17,37,37,100,24,30,80,56,109,3,72,2899,40.3,61,20,27.8,7,9.7,0,36,274,7.6,36.5,10,951,755,196,31,14,2,18,271,41,2,84,551,5.17,5,6,7,2,518,6.02,0.035,0.039,0.022,0.028,0.036,0.015,0.63,0.52,0.025,2,0.003,0.020,0.000,5.38,6.13,0.014,2.665,0.026,0.026
2005,GB,18,5118,319.9,1352,84.5,3766,235.4,298,18.6,8,318,76,206,36,91,221,41.2,9,19,47.4,119,918,7,383,626,61.2,3766,235.4,6.33,59,20,30,27,198,70.1,30,398,1352,3.4,84.5,64,11,26,12,6,383,3964,10.4,247.8,59,20,26,12,32,76,1418,18.7,0,57,45,381,8.5,1,85,18,29,30,31,96.8,20,27,74.1,53,90,31,70,2726,38.9,53,11,15.7,2,2.9,0,49,339,6.9,34.1,20,1059,831,228,35,14,3,10,205,95,2,70,31,10,11,21,30,15,45,-24,7,4690,293.1,2010,125.6,2680,167.5,344,21.5,11,280,107,143,30,74,206,35.9,3,8,37.5,98,975,1,252,430,58.6,2680,167.5,6.69,80,22,10,35,196,86.1,23,504,2010,4,125.6,43,10,23,11,1,252,2876,11.4,179.8,80,22,23,11,12,65,1404,21.6,0,73,49,339,6.9,0,49,12,25,33,35,94.3,29,34,85.3,56,120,17,85,3597,42.3,63,29,34.1,4,4.7,0,45,381,8.5,37.8,5,1032,846,186,27,20,1,30,370,95,3,104,653,5.77,4,10,9,5,465,5.76,0.048,0.023,0.032,0.029,0.007,0.002,0.46,0.48,0.018,6,0.007,0.017,0.002,7.27,6.56,0.020,3.467,0.032,0.015
2005,HOU,30,4053,253.3,1816,113.5,2237,139.8,260,16.3,29,243,89,142,12,75,219,34.2,8,17,47.1,106,854,30,270,449,60.1,2237,139.8,5.93,53,15,13,68,424,76,15,437,1816,4.2,113.5,44,9,21,9,30,270,2661,9.9,166.3,53,15,21,9,2,84,2173,25.9,2,99,30,223,7.4,0,37,7,18,24,24,100,26,34,76.5,53,102,32,77,2990,38.8,61,29,37.7,1,1.3,0,33,219,6.6,36,14,1077,837,240,37,20,1,7,46,29,0,72,26,7,9,16,13,11,24,-8,31,5824,364,2303,143.9,3521,220.1,431,26.9,32,348,123,188,37,75,196,38.3,13,20,65,105,846,24,304,469,64.8,3521,220.1,7.95,56,24,7,37,206,100,32,506,2303,4.6,143.9,49,21,17,6,24,304,3727,12.3,232.9,56,24,17,6,15,55,1194,21.7,0,71,33,219,6.6,1,52,27,30,47,47,100,28,32,87.5,52,131,7,62,2528,40.8,59,17,27.4,7,11.3,1,30,223,7.4,37.2,32,1042,835,207,68,21,1,13,225,57,3,65,517,4.33,2,7,4,2,506,6.96,0.029,0.015,0.027,0.020,0.039,0.038,0.43,0.35,0.024,0,0.000,0.013,0.007,6.24,6.53,0.023,2.770,0.030,0.042
2005,IND,3,5799,362.4,1703,106.4,4096,256,439,27.4,1,363,116,217,30,91,188,48.4,8,13,61.5,94,690,3,348,516,67.4,4096,256,8.12,80,31,11,20,95,103.3,16,465,1703,3.7,106.4,33,18,9,4,4,348,4191,12,261.9,80,31,9,4,28,51,1017,19.9,0,39,24,182,7.6,0,29,25,5,52,52,100,23,26,88.5,48,121,5,52,2301,44.3,58,23,44.2,5,9.6,0,25,272,10.9,39,5,1126,866,260,46,27,0,18,259,36,2,72,4,18,13,31,11,8,19,12,11,4913,307.1,1762,110.1,3151,196.9,247,15.4,6,269,91,163,15,76,207,36.7,14,24,58.3,119,857,15,343,509,67.4,3151,196.9,6.82,68,17,18,46,318,83,16,398,1762,4.4,110.1,83,9,24,12,16,343,3469,10.1,216.8,68,17,24,12,21,89,1978,22.2,1,89,25,272,10.9,0,29,15,2,24,24,100,19,27,70.4,49,81,10,67,2791,41.7,62,17,25.4,7,10.4,0,24,182,7.6,38.9,1,1046,815,231,20,10,1,11,136,36,0,60,536,7.64,14,12,5,-9,555,5.68,0.021,0.035,0.011,0.030,0.005,0.031,0.44,0.50,0.034,-1,-0.001,0.032,0.006,8.55,6.47,0.023,3.956,0.019,0.034
